taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
31,4.90370498265342,-0.333759103801306,0,2.20925080116495,1.87549169736364,97,99
31.5,4.97915832646442,-0.11249258179422,0,2.37537295981443,2.26288037802021,97,99
32,5.05460025451074,0.0692323793230236,0.0692323793230236,2.24250310601031,2.31173548533333,97,99
32.5,5.13003127043101,0.212528210486318,0.212528210486318,1.88961582292783,2.10214403341415,97,99
33,5.20545184860066,0.274481415032702,0.274481415032702,1.45704209838144,1.73152351341414,97,99
33.5,5.28086243623142,0.268133715882532,0.268133715882532,1.12592825081443,1.39406196669696,97,99
34,5.35626345529232,0.182666216155474,0.182666216155474,1.10448549980412,1.2871517159596,97,99
34.5,5.43165530426959,0.0430823787312333,0.0430823787312333,1.16459964280412,1.20768202153536,97,99
35,5.50703835978105,-0.105577205053946,0,0.996150168670101,0.890572963616154,97,99
35.5,5.58241297805886,-0.177045237723538,0,0.743599469814432,0.566554232090894,97,99
36,5.65777949631302,-0.0365860081929534,0,0.87940421205155,0.842818203858597,97,99
36.5,5.73313823398669,0.150698515626577,0.150698515626577,1.26636213948454,1.41706065511112,97,99
37,5.8084894939132,0.261513499964281,0.261513499964281,1.70198353426804,1.96349703423232,97,99
37.5,5.88383356338365,0.290944346868181,0.290944346868181,1.99225590552577,2.28320025239395,97,99
38,5.95917071513311,0.225168417996355,0.225168417996355,1.91198466768041,2.13715308567676,97,99
38.5,6.03450120825243,0.20650193688534,0.20650193688534,1.78316072217526,1.9896626590606,97,99
