taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
-1,NaN,0.0721554209545001,0.0721554209545001,1.91604696472918,1.98820238568368,96,98
-0.5,NaN,-0.0330601347995598,0,4.98131224967714,4.94825211487758,96,98
0,NaN,-0.0145911367685141,0,9.53372438715632,9.51913325038781,96,98
0.5,0.284087143144494,0.0808315482640349,0.0808315482640349,14.1668406130625,14.2476721613266,96,98
1,0.415550261219988,-0.0229706130212612,0,17.2908943580417,17.2679237450204,96,98
1.5,0.525289961925792,-0.00708538556738603,0,18.5204840523021,18.5133986667347,96,98
2,0.624858446690128,-0.0522086731037348,0,18.7844754070833,18.7322667339796,96,98
2.5,0.718496779742262,-0.107402650380301,0,18.1511965086354,18.0437938582551,96,98
3,0.80826862886048,-0.406174391841192,0,16.2746247917187,15.8684503998775,96,98
3.5,0.895337779890919,-0.604595453310816,0,13.8639418862292,13.2593464329184,96,98
4,0.980424557831963,-0.197106128456209,0,13.4645682873542,13.267462158898,96,98
4.5,1.06400465078871,0.054446900892863,0.054446900892863,15.13897533675,15.1934222376429,96,98
5,1.14640764564792,-0.402458654584391,0,14.8304253771354,14.427966722551,96,98
5.5,1.22787055217559,-0.622035404817604,0,10.7063589225625,10.0843235177449,96,98
6,1.30856895332267,-0.172387313894982,0,7.85982581685413,7.68743850295915,96,98
6.5,1.38863613956284,-0.0542226808618356,0,10.1539512252292,10.0997285443674,96,98
7,1.46817538475483,-0.449526141815475,0,12.7376441294584,12.2881179876429,96,98
7.5,1.54726810944322,-0.49752724183989,0,10.9012165306562,10.4036892888163,96,98
8,1.62597947539322,-0.326297191782937,0,7.00205293786452,6.67575574608159,96,98
8.5,1.70436231949078,-0.413874840559768,0,5.5442871749271,5.13041233436733,96,98
9,1.78245998204728,-0.471821128089508,0,6.84400013488545,6.37217900679594,96,98
9.5,1.86030838005423,-0.408379416698317,0,7.69897778171874,7.29059836502042,96,98
10,1.93793755317348,-0.471931668232341,0,6.53357402638539,6.06164235815305,96,98
10.5,2.01537283421703,-0.420965999209599,0,4.28606231927081,3.86509632006121,96,98
11,2.09263574747255,0.367854417806553,0.367854417806553,2.44801693497914,2.81587135278569,96,98
11.5,2.16974470666482,2.10962187534568,2.10962187534568,1.43629873206249,3.54592060740817,96,98
12,2.24671556330569,4.24404536880976,4.24404536880976,0.848028339322908,5.09207370813266,96,98
12.5,2.32356204188741,5.78668705285991,5.78668705285991,0.66986600036459,6.4565530532245,96,98
13,2.40029608848575,5.69239590447938,5.69239590447938,1.03884007251042,6.7312359769898,96,98
13.5,2.47692815238957,4.04927659683288,4.04927659683288,1.87459802368751,5.92387462052039,96,98
14,2.55346741541771,2.42853862605653,2.42853862605653,2.60610327422918,5.03464190028571,96,98
14.5,2.62992198000245,1.49916899715817,1.49916899715817,2.88850133975,4.38767033690817,96,98
15,2.70629902449822,1.27363923586034,1.27363923586034,2.81310895384375,4.08674818970409,96,98
15.5,2.78260493223526,1.44540292186715,1.44540292186715,2.48772588501041,3.93312880687756,96,98
16,2.85884539938766,1.14370116044537,1.14370116044537,2.03922751467708,3.18292867512244,96,98
16.5,2.93502552563006,0.591239201491071,0.591239201491071,1.49209092331249,2.08333012480356,96,98
17,3.01114989072281,0.405923926365644,0.405923926365644,0.957124815958325,1.36304874232397,96,98
17.5,3.0872226195239,0.47184341885012,0.47184341885012,0.627833807718751,1.09967722656887,96,98
18,3.16324743742882,0.389935549601616,0.389935549601616,0.578481867395833,0.968417416997449,96,98
18.5,3.2392277178519,0.0841086472387274,0.0841086472387274,0.741854032177086,0.825962679415813,96,98
19,3.31516652305733,-0.0538646097559544,0,0.951935131416669,0.898070521660715,96,98
19.5,3.39106663940714,-0.031293587845026,0,1.16584546578125,1.13455187793623,96,98
20,3.46693060790088,-0.0547519083467287,0,1.35296360486459,1.29821169651786,96,98
20.5,3.54276075072817,-0.0963651763518287,0,1.50059725261459,1.40423207626276,96,98
21,3.61855919443084,-0.110547308197708,0,1.7067667385625,1.59621943036479,96,98
21.5,3.69432789017163,-0.121591904244487,0,2.17108645635418,2.04949455210969,96,98
22,3.77006863152383,-0.13382772118007,0,3.11526079819792,2.98143307701785,96,98
22.5,3.84578307013019,-0.335779897109934,0,4.76481761726044,4.42903772015051,96,98
23,3.92147272952395,-0.547148490050613,0,6.83496018435419,6.28781169430358,96,98
23.5,3.99713901735979,-0.685539954245751,0,8.87597284191668,8.19043288767093,96,98
24,4.07278323626485,-0.83165057517836,0,10.2306130506146,9.39896247543624,96,98
