taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
-20,NaN,-0.00927023152568082,0,0.258148919760416,0.248878688234735,96,97
-19.5,NaN,0.0163532891603857,0.0163532891603857,0.220899900385415,0.2372531895458,96,97
-19,NaN,-0.00934756090590858,0,0.243998810354167,0.234651249448258,96,97
-18.5,NaN,-0.0454040794206997,0,0.285124750083334,0.239720670662634,96,97
-18,NaN,-0.105741791939095,0,0.335243311572917,0.229501519633822,96,97
-17.5,NaN,-0.207496301064557,0,0.409822629947918,0.20232632888336,96,97
-17,NaN,-0.25808973982436,0,0.441275727854166,0.183185988029805,96,97
-16.5,NaN,-0.220002736031009,0,0.385322699104166,0.165319963073157,96,97
-16,NaN,-0.136793646074534,0,0.280218102531249,0.143424456456715,96,97
-15.5,NaN,-0.0395253141829227,0,0.180224848249999,0.140699534067076,96,97
-15,NaN,0.0154259591193406,0.0154259591193406,0.140409040135418,0.155834999254758,96,97
-14.5,NaN,0.0188168077713713,0.0188168077713713,0.14089998709375,0.159716794865121,96,97
-14,NaN,0.00732109843714454,0.00732109843714454,0.13888577871875,0.146206877155895,96,97
-13.5,NaN,-0.00377519754130498,0,0.143136174833333,0.139360977292028,96,97
-13,NaN,0.00434812205692336,0.00434812205692336,0.156256936010416,0.160605058067339,96,97
-12.5,NaN,0.0378892155291849,0.0378892155291849,0.16195455340625,0.199843768935435,96,97
-12,NaN,0.0742754629883446,0.0742754629883446,0.154617285072917,0.228892748061261,96,97
-11.5,NaN,0.0932713241156746,0.0932713241156746,0.141132374927084,0.234403699042758,96,97
-11,NaN,0.0705251268195713,0.0705251268195713,0.138949859854167,0.209474986673738,96,97
-10.5,NaN,0.0179313926941076,0.0179313926941076,0.160789595229167,0.178720987923274,96,97
-10,NaN,-0.00348573068035796,0,0.220931819218753,0.217446088538395,96,97
-9.5,NaN,0.00120622802056614,0.00120622802056614,0.335879591895835,0.337085819916401,96,97
-9,NaN,0.0206780283040727,0.0206780283040727,0.469908817062501,0.490586845366574,96,97
-8.5,NaN,0.0409388817398548,0.0409388817398548,0.566230763458335,0.60716964519819,96,97
-8,NaN,0.0518886577278295,0.0518886577278295,0.552002753291665,0.603891411019494,96,97
-7.5,NaN,0.0723271658687238,0.0723271658687238,0.418567002291665,0.490894168160389,96,97
-7,NaN,0.0478727961603893,0.0478727961603893,0.276011836666665,0.323884632827055,96,97
-6.5,NaN,-0.000724244394163853,0,0.191982216124998,0.191257971730834,96,97
-6,NaN,-0.0112245274640739,0,0.157890957572917,0.146666430108843,96,97
-5.5,NaN,-0.00532144134379936,0,0.146589047572916,0.141267606229117,96,97
-5,NaN,-0.00361850468776467,0,0.141900860604166,0.138282355916402,96,97
-4.5,NaN,-0.00584452573780783,0,0.141194413125,0.135349887387192,96,97
-4,NaN,-0.0086928759758875,0,0.143549191885417,0.134856315909529,96,97
-3.5,NaN,-0.00632683490184732,0,0.144929399479167,0.13860256457732,96,97
-3,NaN,-0.0130777047872644,0,0.170395097364584,0.15731739257732,96,97
-2.5,NaN,-0.0288920031367699,0,0.242665714218751,0.213773711081981,96,97
-2,NaN,0.0443345899320858,0.0443345899320858,0.373823433729169,0.418158023661255,96,97
-1.5,NaN,0.170441320561087,0.170441320561087,0.69005238190625,0.860493702467337,96,97
-1,NaN,0.205944936033506,0.205944936033506,2.01712154427087,2.22306648030437,96,97
-0.5,NaN,0.0545980518048976,0.0545980518048976,5.02037029363545,5.07496834544035,96,97
0,NaN,0.0113594996767894,0.0113594996767894,9.50698686725008,9.51834636692687,96,97
0.5,0.284087143144494,-0.17005482945396,0,14.3124136211251,14.1423587916711,96,97
1,0.415550261219988,-0.325381118307202,0,17.3713565200833,17.0459754017761,96,97
1.5,0.525289961925792,-0.253654658133623,0,18.5697611294375,18.3161064713039,96,97
2,0.624858446690128,-0.286449884697696,0,18.8348031183437,18.5483532336461,96,97
2.5,0.718496779742262,-0.295983061421573,0,18.26042451175,17.9644414503284,96,97
3,0.80826862886048,-0.323371252852999,0,16.2366959897916,15.9133247369386,96,97
3.5,0.895337779890919,0.0711172024133475,0.0711172024133475,13.4373624071458,13.5084796095591,96,97
4,0.980424557831963,0.591561034440916,0.591561034440916,13.1897684376563,13.7813294720972,96,97
4.5,1.06400465078871,0.625864364640588,0.625864364640588,15.2015988474792,15.8274632121198,96,97
5,1.14640764564792,2.41732468627666,2.41732468627666,14.3724097029791,16.7897343892558,96,97
5.5,1.22787055217559,6.84860805124074,6.84860805124074,9.78522259965618,16.6338306508969,96,97
6,1.30856895332267,7.96710681241409,7.96710681241409,7.82828475102086,15.795391563435,96,97
6.5,1.38863613956284,3.51902428095886,3.51902428095886,10.9411476773646,14.4601719583235,96,97
7,1.46817538475483,-0.398538856633097,0,13.1285901916081,12.730051334975,96,97
7.5,1.54726810944322,-0.551809553409877,0,11.1499810981497,10.5981715447398,96,97
8,1.62597947539322,1.37614838242466,1.37614838242466,7.64866784438928,9.02481622681394,96,97
8.5,1.70436231949078,2.78955033327324,2.78955033327324,6.02457807226428,8.81412840553753,96,97
9,1.78245998204728,2.11848023317616,2.11848023317616,7.02137612786851,9.13985636104468,96,97
9.5,1.86030838005423,0.821612151348466,0.821612151348466,7.99757922664664,8.81919137799511,96,97
10,1.93793755317348,0.531065011993062,0.531065011993062,6.77775711131325,7.30882212330631,96,97
