taps_from_fp,offset_m,amplitude_norm_diff,amplitude_norm_diff_pos,background_mean,phase2_mean,n_background,n_phase2
78,11.9001405541951,0.00218719414264612,0.00218719414264612,3.19171266692631,3.19389986106896,95,99
78.5,11.9752763727648,0.0760886927379514,0.0760886927379514,2.89021071961053,2.96629941234848,95,99
79,12.0504113709201,0.086749719050538,0.086749719050538,2.34472205704211,2.43147177609264,95,99
79.5,12.1255455639118,0.0506529633329231,0.0506529633329231,1.64031893322105,1.69097189655398,95,99
80,12.2006789666149,0.0121757167395935,0.0121757167395935,1.02682826307369,1.03900397981328,95,99
80.5,12.2758115935404,-0.0323961834361883,0,0.808231731842103,0.775835548405915,95,99
81,12.3509434588456,-0.0225285700465349,0,0.964297617115788,0.941769047069254,95,99
81.5,12.4260745763455,-0.0404168613493718,0,1.29337157977895,1.25295471842958,95,99
82,12.5012049595229,-0.0668416549443709,0,1.48166266049474,1.41482100555037,95,99
82.5,12.5763346215382,-0.0494433693933714,0,1.48753201016842,1.43808864077505,95,99
83,12.651463575239,-0.022947120185276,0,1.42415239257895,1.40120527239367,95,99
83.5,12.7265918331696,0.0172096876868233,0.0172096876868233,1.28669796830526,1.30390765599209,95,99
84,12.8017194075796,0.0494443851288398,0.0494443851288398,1.04931888692631,1.09876327205515,95,99
84.5,12.8768463104325,0.0721581980693099,0.0721581980693099,0.686460239210525,0.758618437279835,95,99
85,12.9519725534144,0.0888145564503772,0.0888145564503772,0.507040040589477,0.595854597039854,95,99
85.5,13.0270981479415,0.0642803995869029,0.0642803995869029,0.882528572021054,0.946808971607957,95,99
86,13.1022231051681,0.0888817120198711,0.0888817120198711,1.56313274211579,1.65201445413566,95,99
86.5,13.1773474359941,0.103102846304094,0.103102846304094,2.26795886264211,2.3710617089462,95,99
87,13.2524711510722,0.0448569165084791,0.0448569165084791,2.77206381889473,2.81692073540321,95,99
87.5,13.3275942608147,-0.0425786033164912,0,2.94594560787369,2.90336700455719,95,99
88,13.4027167754004,-0.170995605376544,0,2.86857346342105,2.69757785804451,95,99
88.5,13.4778387047813,-0.259961076508587,0,2.560626929,2.30066585249141,95,99
89,13.5529600586883,-0.28959025922936,0,2.1444485234,1.85485826417064,95,99
89.5,13.6280808466379,-0.227459809312816,0,1.62686250552632,1.3994026962135,95,99
90,13.703201077938,-0.134623170823178,0,1.17515799596842,1.04053482514524,95,99
90.5,13.778320761693,-0.0960371279870289,0,1.04694870717895,0.950911579191917,95,99
91,13.8534399068102,-0.0760774888013938,0,1.25321652408421,1.17713903528282,95,99
91.5,13.9285585220043,-0.101089982684432,0,1.60589018118947,1.50480019850504,95,99
